"emp_no","birth_date","first_name","last_name","gender","hire_date","emp_no","salary","from_date","to_date"
24851,"1956-07-06",Joydip,Francisci,F,"1999-06-25",24851,51727,"2002-06-24","9999-01-01"
24871,"1952-04-13",Irene,Paludetto,F,"1999-02-27",24871,76858,"1999-02-27","2000-02-27"
24871,"1952-04-13",Irene,Paludetto,F,"1999-02-27",24871,78587,"2000-02-27","2001-02-26"
24871,"1952-04-13",Irene,Paludetto,F,"1999-02-27",24871,82276,"2001-02-26","2002-02-26"
24871,"1952-04-13",Irene,Paludetto,F,"1999-02-27",24871,85198,"2002-02-26","9999-01-01"
25025,"1956-04-04",Prodip,Chepyzhov,M,"1999-06-20",25025,40000,"1999-09-08","2000-09-07"
25025,"1956-04-04",Prodip,Chepyzhov,M,"1999-06-20",25025,40605,"2000-09-07","2001-09-07"
25025,"1956-04-04",Prodip,Chepyzhov,M,"1999-06-20",25025,45003,"2001-09-07","2002-02-28"
25318,"1957-01-17",Dante,Christ,M,"1999-01-27",25318,40000,"2000-01-31","2001-01-30"
25318,"1957-01-17",Dante,Christ,M,"1999-01-27",25318,39897,"2001-01-30","2002-01-30"
25318,"1957-01-17",Dante,Christ,M,"1999-01-27",25318,41961,"2002-01-30","9999-01-01"
25389,"1961-07-21",Sven,Dratva,M,"1999-04-25",25389,80711,"1999-04-25","2000-04-24"
25389,"1961-07-21",Sven,Dratva,M,"1999-04-25",25389,83008,"2000-04-24","2001-04-24"
25389,"1961-07-21",Sven,Dratva,M,"1999-04-25",25389,83114,"2001-04-24","2002-04-24"
25389,"1961-07-21",Sven,Dratva,M,"1999-04-25",25389,84758,"2002-04-24","9999-01-01"
25598,"1953-10-31",Masoud,Pappas,F,"1999-01-25",25598,40000,"1999-01-25","2000-01-25"
25598,"1953-10-31",Masoud,Pappas,F,"1999-01-25",25598,43511,"2000-01-25","2000-04-21"
26013,"1952-08-13",Martijn,Malabarba,M,"1999-06-16",26013,65121,"1999-06-16","2000-06-15"
26013,"1952-08-13",Martijn,Malabarba,M,"1999-06-16",26013,66596,"2000-06-15","2001-06-15"
26013,"1952-08-13",Martijn,Malabarba,M,"1999-06-16",26013,69044,"2001-06-15","2002-06-15"
26013,"1952-08-13",Martijn,Malabarba,M,"1999-06-16",26013,72769,"2002-06-15","9999-01-01"
26353,"1955-05-03",Avishai,Alameldin,F,"1999-01-07",26353,40000,"1999-01-07","2000-01-07"
26353,"1955-05-03",Avishai,Alameldin,F,"1999-01-07",26353,39675,"2000-01-07","2001-01-06"
26353,"1955-05-03",Avishai,Alameldin,F,"1999-01-07",26353,43993,"2001-01-06","2002-01-06"
26353,"1955-05-03",Avishai,Alameldin,F,"1999-01-07",26353,44580,"2002-01-06","9999-01-01"
26466,"1964-07-03",Giri,Koblick,M,"1999-03-01",26466,73178,"1999-07-26","2000-07-25"
26466,"1964-07-03",Giri,Koblick,M,"1999-03-01",26466,77529,"2000-07-25","2001-07-25"
26466,"1964-07-03",Giri,Koblick,M,"1999-03-01",26466,81844,"2001-07-25","2002-07-25"
26466,"1964-07-03",Giri,Koblick,M,"1999-03-01",26466,84824,"2002-07-25","9999-01-01"
26525,"1959-09-05",Siamak,Morris,M,"1999-03-01",26525,51331,"2000-01-23","2001-01-22"
26525,"1959-09-05",Siamak,Morris,M,"1999-03-01",26525,53190,"2001-01-22","2001-02-24"
26754,"1952-07-27",Lucien,Kowalchuk,M,"1999-01-19",26754,60149,"1999-12-03","2000-12-02"
26754,"1952-07-27",Lucien,Kowalchuk,M,"1999-01-19",26754,64123,"2000-12-02","2001-12-02"
26754,"1952-07-27",Lucien,Kowalchuk,M,"1999-01-19",26754,68145,"2001-12-02","9999-01-01"
27078,"1961-03-30",Demos,Matzen,F,"1999-04-27",27078,58551,"1999-08-23","2000-08-22"
27078,"1961-03-30",Demos,Matzen,F,"1999-04-27",27078,59601,"2000-08-22","2001-08-22"
27078,"1961-03-30",Demos,Matzen,F,"1999-04-27",27078,63932,"2001-08-22","9999-01-01"
27132,"1963-06-26",Hsiangchu,Chimia,M,"1999-08-27",27132,79921,"1999-08-27","2000-08-26"
27132,"1963-06-26",Hsiangchu,Chimia,M,"1999-08-27",27132,79863,"2000-08-26","2001-08-26"
27132,"1963-06-26",Hsiangchu,Chimia,M,"1999-08-27",27132,81957,"2001-08-26","9999-01-01"
27378,"1965-01-28",Piyawadee,Leppanen,M,"1999-02-25",27378,48227,"1999-02-25","2000-02-25"
27378,"1965-01-28",Piyawadee,Leppanen,M,"1999-02-25",27378,49560,"2000-02-25","2001-02-24"
27378,"1965-01-28",Piyawadee,Leppanen,M,"1999-02-25",27378,52425,"2001-02-24","2002-02-24"
27378,"1965-01-28",Piyawadee,Leppanen,M,"1999-02-25",27378,54349,"2002-02-24","9999-01-01"
27407,"1960-11-27",Lijia,Danecki,M,"1999-06-18",27407,61607,"1999-06-18","2000-06-17"
27407,"1960-11-27",Lijia,Danecki,M,"1999-06-18",27407,62674,"2000-06-17","2001-06-17"
27407,"1960-11-27",Lijia,Danecki,M,"1999-06-18",27407,66994,"2001-06-17","2002-06-17"
27407,"1960-11-27",Lijia,Danecki,M,"1999-06-18",27407,70578,"2002-06-17","9999-01-01"
28038,"1956-11-27",Subhankar,Katzenelson,F,"1999-09-18",28038,40000,"1999-09-18","2000-09-17"
28038,"1956-11-27",Subhankar,Katzenelson,F,"1999-09-18",28038,40871,"2000-09-17","2001-09-17"
28038,"1956-11-27",Subhankar,Katzenelson,F,"1999-09-18",28038,40727,"2001-09-17","9999-01-01"
28455,"1952-02-20",Isaac,Anguita,M,"1999-06-14",28455,61401,"1999-06-14","2000-01-30"
28500,"1954-04-28",Fumiko,Zwicker,M,"1999-11-23",28500,40000,"2000-01-27","2000-06-12"
28580,"1953-08-18",Yannis,Heyers,F,"1999-09-28",28580,40000,"1999-10-28","2000-10-27"
28580,"1953-08-18",Yannis,Heyers,F,"1999-09-28",28580,42002,"2000-10-27","2001-10-27"
28580,"1953-08-18",Yannis,Heyers,F,"1999-09-28",28580,41557,"2001-10-27","9999-01-01"
28585,"1958-03-28",Youngkon,Doering,M,"1999-07-18",28585,73118,"1999-12-14","2000-12-13"
28585,"1958-03-28",Youngkon,Doering,M,"1999-07-18",28585,75175,"2000-12-13","2001-12-13"
28585,"1958-03-28",Youngkon,Doering,M,"1999-07-18",28585,77596,"2001-12-13","2001-12-14"
28670,"1960-12-19",Kankanahalli,Teitelbaum,M,"1999-09-25",28670,40000,"2000-01-23","2001-01-22"
28670,"1960-12-19",Kankanahalli,Teitelbaum,M,"1999-09-25",28670,40140,"2001-01-22","2002-01-22"
28670,"1960-12-19",Kankanahalli,Teitelbaum,M,"1999-09-25",28670,43421,"2002-01-22","9999-01-01"
29007,"1963-02-25",Mihalis,Sinicrope,M,"1999-03-04",29007,46896,"1999-11-07","2000-11-06"
29007,"1963-02-25",Mihalis,Sinicrope,M,"1999-03-04",29007,47668,"2000-11-06","2001-11-06"
29007,"1963-02-25",Mihalis,Sinicrope,M,"1999-03-04",29007,50295,"2001-11-06","9999-01-01"
29075,"1958-08-02",Weiru,Compeau,F,"1999-03-08",29075,56001,"1999-11-08","2000-11-07"
29075,"1958-08-02",Weiru,Compeau,F,"1999-03-08",29075,58243,"2000-11-07","2001-11-07"
29075,"1958-08-02",Weiru,Compeau,F,"1999-03-08",29075,60706,"2001-11-07","9999-01-01"
29212,"1961-03-04",Magy,Denis,M,"1999-06-05",29212,40000,"1999-06-05","2000-06-04"
29212,"1961-03-04",Magy,Denis,M,"1999-06-05",29212,43226,"2000-06-04","2001-01-07"
29723,"1954-05-28",Guiseppe,Radhakrishnan,F,"1999-11-10",29723,42621,"1999-11-10","2000-11-09"
29723,"1954-05-28",Guiseppe,Radhakrishnan,F,"1999-11-10",29723,45299,"2000-11-09","2001-11-09"
29723,"1954-05-28",Guiseppe,Radhakrishnan,F,"1999-11-10",29723,45518,"2001-11-09","9999-01-01"
30291,"1959-12-17",Alejandro,Stille,M,"1999-07-18",30291,40000,"1999-07-18","2000-07-17"
30291,"1959-12-17",Alejandro,Stille,M,"1999-07-18",30291,41508,"2000-07-17","2001-07-17"
30291,"1959-12-17",Alejandro,Stille,M,"1999-07-18",30291,42666,"2001-07-17","2002-07-17"
30291,"1959-12-17",Alejandro,Stille,M,"1999-07-18",30291,46967,"2002-07-17","9999-01-01"
30514,"1953-08-21",Leon,Rouquie,M,"1999-07-12",30514,55066,"1999-07-12","2000-07-11"
30514,"1953-08-21",Leon,Rouquie,M,"1999-07-12",30514,59074,"2000-07-11","2001-07-11"
30514,"1953-08-21",Leon,Rouquie,M,"1999-07-12",30514,61429,"2001-07-11","2002-07-11"
30514,"1953-08-21",Leon,Rouquie,M,"1999-07-12",30514,64134,"2002-07-11","9999-01-01"
30695,"1965-01-08",Gudjon,Majewski,M,"1999-10-26",30695,42052,"1999-10-26","2000-10-25"
30695,"1965-01-08",Gudjon,Majewski,M,"1999-10-26",30695,46089,"2000-10-25","2001-10-25"
30695,"1965-01-08",Gudjon,Majewski,M,"1999-10-26",30695,49444,"2001-10-25","9999-01-01"
30989,"1955-10-09",Fumitake,Crooks,M,"1999-08-06",30989,44414,"1999-08-06","2000-08-05"
30989,"1955-10-09",Fumitake,Crooks,M,"1999-08-06",30989,48776,"2000-08-05","2001-08-05"
30989,"1955-10-09",Fumitake,Crooks,M,"1999-08-06",30989,48705,"2001-08-05","9999-01-01"
31990,"1960-10-11",Martial,Varley,M,"1999-04-19",31990,55939,"1999-07-16","2000-07-15"
31990,"1960-10-11",Martial,Varley,M,"1999-04-19",31990,58384,"2000-07-15","2001-07-15"
31990,"1960-10-11",Martial,Varley,M,"1999-04-19",31990,59078,"2001-07-15","2002-07-15"
31990,"1960-10-11",Martial,Varley,M,"1999-04-19",31990,61379,"2002-07-15","9999-01-01"
32173,"1962-02-25",Irena,Harbusch,M,"1999-09-22",32173,51328,"1999-09-22","2000-09-21"
32173,"1962-02-25",Irena,Harbusch,M,"1999-09-22",32173,55005,"2000-09-21","2001-09-21"
32173,"1962-02-25",Irena,Harbusch,M,"1999-09-22",32173,58798,"2001-09-21","9999-01-01"
32504,"1958-09-29",Teunis,Benaini,F,"1999-04-17",32504,66251,"1999-10-24","2000-10-23"
32504,"1958-09-29",Teunis,Benaini,F,"1999-04-17",32504,68104,"2000-10-23","2001-10-23"
32504,"1958-09-29",Teunis,Benaini,F,"1999-04-17",32504,72038,"2001-10-23","9999-01-01"
32630,"1963-09-19",Zhonghui,Miake,M,"1999-08-26",32630,40000,"1999-08-26","2000-08-25"
32630,"1963-09-19",Zhonghui,Miake,M,"1999-08-26",32630,41117,"2000-08-25","2001-06-30"
32691,"1955-10-19",Ghassan,Simmen,F,"1999-03-07",32691,54217,"1999-03-07","2000-03-06"
32691,"1955-10-19",Ghassan,Simmen,F,"1999-03-07",32691,56901,"2000-03-06","2001-03-06"
32691,"1955-10-19",Ghassan,Simmen,F,"1999-03-07",32691,58773,"2001-03-06","2002-03-06"
32691,"1955-10-19",Ghassan,Simmen,F,"1999-03-07",32691,62506,"2002-03-06","9999-01-01"
32788,"1958-10-01",Zhaofang,Janetzko,F,"1999-10-29",32788,49257,"1999-12-14","2000-12-13"
32788,"1958-10-01",Zhaofang,Janetzko,F,"1999-10-29",32788,50365,"2000-12-13","2001-12-13"
32788,"1958-10-01",Zhaofang,Janetzko,F,"1999-10-29",32788,51262,"2001-12-13","9999-01-01"
33068,"1961-04-13",True,Garnick,F,"1999-01-16",33068,62374,"1999-01-16","2000-01-16"
33068,"1961-04-13",True,Garnick,F,"1999-01-16",33068,62944,"2000-01-16","2001-01-15"
33068,"1961-04-13",True,Garnick,F,"1999-01-16",33068,62905,"2001-01-15","2002-01-15"
33068,"1961-04-13",True,Garnick,F,"1999-01-16",33068,64254,"2002-01-15","9999-01-01"
33214,"1964-01-12",Gor,Peternell,M,"1999-09-19",33214,62657,"1999-12-07","2000-12-06"
33214,"1964-01-12",Gor,Peternell,M,"1999-09-19",33214,62516,"2000-12-06","2001-12-06"
33214,"1964-01-12",Gor,Peternell,M,"1999-09-19",33214,66540,"2001-12-06","9999-01-01"
33277,"1964-06-29",Huican,Tempesti,M,"1999-05-22",33277,46245,"1999-05-22","2000-05-21"
33277,"1964-06-29",Huican,Tempesti,M,"1999-05-22",33277,47872,"2000-05-21","2001-05-21"
33277,"1964-06-29",Huican,Tempesti,M,"1999-05-22",33277,51266,"2001-05-21","2002-05-21"
33277,"1964-06-29",Huican,Tempesti,M,"1999-05-22",33277,53982,"2002-05-21","9999-01-01"
33359,"1955-03-10",Emdad,Berztiss,F,"1999-07-05",33359,86412,"2000-01-15","2001-01-14"
33359,"1955-03-10",Emdad,Berztiss,F,"1999-07-05",33359,90694,"2001-01-14","2002-01-14"
33359,"1955-03-10",Emdad,Berztiss,F,"1999-07-05",33359,91484,"2002-01-14","9999-01-01"
33534,"1964-10-12",Francoise,Validov,M,"1999-08-08",33534,91449,"1999-09-13","2000-09-12"
33534,"1964-10-12",Francoise,Validov,M,"1999-08-08",33534,95515,"2000-09-12","2001-09-12"
33534,"1964-10-12",Francoise,Validov,M,"1999-08-08",33534,98132,"2001-09-12","9999-01-01"
33639,"1961-09-07",Mads,Decaestecker,F,"1999-02-21",33639,69726,"1999-04-17","2000-04-16"
33639,"1961-09-07",Mads,Decaestecker,F,"1999-02-21",33639,73102,"2000-04-16","2001-04-16"
33639,"1961-09-07",Mads,Decaestecker,F,"1999-02-21",33639,74221,"2001-04-16","2002-04-16"
33639,"1961-09-07",Mads,Decaestecker,F,"1999-02-21",33639,75072,"2002-04-16","9999-01-01"
33936,"1952-12-25",Khun,Bernini,M,"1999-08-31",33936,49329,"1999-10-26","2000-10-25"
33936,"1952-12-25",Khun,Bernini,M,"1999-08-31",33936,50904,"2000-10-25","2001-10-25"
33936,"1952-12-25",Khun,Bernini,M,"1999-08-31",33936,51044,"2001-10-25","9999-01-01"
33940,"1955-01-17",Mostafa,Munos,F,"1999-06-21",33940,40000,"1999-06-21","2000-06-20"
33940,"1955-01-17",Mostafa,Munos,F,"1999-06-21",33940,40208,"2000-06-20","2001-06-20"
33940,"1955-01-17",Mostafa,Munos,F,"1999-06-21",33940,43286,"2001-06-20","2002-06-20"
33940,"1955-01-17",Mostafa,Munos,F,"1999-06-21",33940,44909,"2002-06-20","9999-01-01"
33979,"1961-08-05",Saeko,Worfolk,F,"1999-04-04",33979,40453,"2000-01-10","2000-07-20"
34020,"1952-10-11",Susanna,Encarnacion,F,"1999-02-12",34020,40000,"1999-02-12","2000-02-12"
34020,"1952-10-11",Susanna,Encarnacion,F,"1999-02-12",34020,39746,"2000-02-12","2001-02-11"
34020,"1952-10-11",Susanna,Encarnacion,F,"1999-02-12",34020,43282,"2001-02-11","2002-02-11"
34020,"1952-10-11",Susanna,Encarnacion,F,"1999-02-12",34020,44096,"2002-02-11","9999-01-01"
34513,"1962-03-08",Foong,Halevi,M,"1999-08-03",34513,84410,"1999-12-25","2000-12-24"
34513,"1962-03-08",Foong,Halevi,M,"1999-08-03",34513,84395,"2000-12-24","2001-12-24"
34513,"1962-03-08",Foong,Halevi,M,"1999-08-03",34513,87802,"2001-12-24","9999-01-01"
34659,"1962-05-09",Abdulla,Mondadori,F,"1999-01-18",34659,40000,"1999-01-18","1999-02-01"
34702,"1961-09-20",Denny,Eppinger,M,"1999-08-03",34702,40000,"1999-08-03","2000-08-02"
34702,"1961-09-20",Denny,Eppinger,M,"1999-08-03",34702,41399,"2000-08-02","2001-08-02"
34702,"1961-09-20",Denny,Eppinger,M,"1999-08-03",34702,44883,"2001-08-02","9999-01-01"
34782,"1964-10-03",Eishiro,Hardjono,F,"1999-05-21",34782,40000,"2000-01-07","2001-01-06"
34782,"1964-10-03",Eishiro,Hardjono,F,"1999-05-21",34782,42720,"2001-01-06","2002-01-06"
34782,"1964-10-03",Eishiro,Hardjono,F,"1999-05-21",34782,45857,"2002-01-06","9999-01-01"
35002,"1952-08-04",Debatosh,Katiyar,F,"1999-07-20",35002,72146,"1999-08-10","2000-08-09"
35002,"1952-08-04",Debatosh,Katiyar,F,"1999-07-20",35002,72935,"2000-08-09","2001-08-09"
35002,"1952-08-04",Debatosh,Katiyar,F,"1999-07-20",35002,76978,"2001-08-09","9999-01-01"
35030,"1960-05-13",Guenter,Mersereau,F,"1999-04-22",35030,55516,"1999-11-12","2000-11-11"
35030,"1960-05-13",Guenter,Mersereau,F,"1999-04-22",35030,56650,"2000-11-11","2001-11-11"
35030,"1960-05-13",Guenter,Mersereau,F,"1999-04-22",35030,60572,"2001-11-11","9999-01-01"
35128,"1959-05-06",Jianhao,Saoudi,F,"1999-10-12",35128,54727,"2000-01-02","2001-01-01"
35128,"1959-05-06",Jianhao,Saoudi,F,"1999-10-12",35128,56170,"2001-01-01","2002-01-01"
35128,"1959-05-06",Jianhao,Saoudi,F,"1999-10-12",35128,60620,"2002-01-01","2002-05-11"
35308,"1953-12-04",Ulf,Pargas,M,"1999-04-11",35308,58875,"1999-04-11","2000-04-10"
35308,"1953-12-04",Ulf,Pargas,M,"1999-04-11",35308,63013,"2000-04-10","2001-04-10"
35308,"1953-12-04",Ulf,Pargas,M,"1999-04-11",35308,65423,"2001-04-10","2001-12-29"
35384,"1964-01-24",Yonghong,Kornatzky,M,"1999-10-28",35384,81491,"1999-12-10","2000-12-09"
35384,"1964-01-24",Yonghong,Kornatzky,M,"1999-10-28",35384,82382,"2000-12-09","2001-12-09"
35384,"1964-01-24",Yonghong,Kornatzky,M,"1999-10-28",35384,84817,"2001-12-09","9999-01-01"
35396,"1960-01-10",Masoud,Azevdeo,F,"1999-04-04",35396,40000,"1999-04-04","2000-04-03"
35396,"1960-01-10",Masoud,Azevdeo,F,"1999-04-04",35396,41616,"2000-04-03","2001-04-03"
35396,"1960-01-10",Masoud,Azevdeo,F,"1999-04-04",35396,45785,"2001-04-03","2002-04-03"
35396,"1960-01-10",Masoud,Azevdeo,F,"1999-04-04",35396,50166,"2002-04-03","9999-01-01"
35527,"1960-07-15",Nevio,DeMori,F,"1999-01-13",35527,54319,"1999-07-26","2000-07-25"
35527,"1960-07-15",Nevio,DeMori,F,"1999-01-13",35527,54477,"2000-07-25","2001-07-25"
35527,"1960-07-15",Nevio,DeMori,F,"1999-01-13",35527,57967,"2001-07-25","2002-07-25"
35527,"1960-07-15",Nevio,DeMori,F,"1999-01-13",35527,62275,"2002-07-25","9999-01-01"
35600,"1962-07-29",Parviz,Benzaken,F,"1999-03-30",35600,40000,"1999-03-30","2000-03-29"
35600,"1962-07-29",Parviz,Benzaken,F,"1999-03-30",35600,42872,"2000-03-29","2001-03-29"
35600,"1962-07-29",Parviz,Benzaken,F,"1999-03-30",35600,45398,"2001-03-29","2002-03-29"
35600,"1962-07-29",Parviz,Benzaken,F,"1999-03-30",35600,46302,"2002-03-29","9999-01-01"
35616,"1956-11-15",Yonghong,Kaltofen,F,"1999-03-17",35616,72223,"1999-07-04","2000-07-03"
35616,"1956-11-15",Yonghong,Kaltofen,F,"1999-03-17",35616,73588,"2000-07-03","2001-02-23"
35771,"1958-09-11",Arno,Tokunaga,M,"1999-01-10",35771,72914,"1999-01-10","2000-01-10"
35771,"1958-09-11",Arno,Tokunaga,M,"1999-01-10",35771,74965,"2000-01-10","2001-01-09"
35771,"1958-09-11",Arno,Tokunaga,M,"1999-01-10",35771,74976,"2001-01-09","2002-01-09"
35771,"1958-09-11",Arno,Tokunaga,M,"1999-01-10",35771,74705,"2002-01-09","9999-01-01"
36276,"1957-09-15",Sangeeta,Gladwell,M,"1999-01-25",36276,40000,"1999-01-29","2000-01-29"
36276,"1957-09-15",Sangeeta,Gladwell,M,"1999-01-25",36276,40019,"2000-01-29","2001-01-28"
36276,"1957-09-15",Sangeeta,Gladwell,M,"1999-01-25",36276,43684,"2001-01-28","2002-01-28"
36276,"1957-09-15",Sangeeta,Gladwell,M,"1999-01-25",36276,45818,"2002-01-28","9999-01-01"
36285,"1963-11-29",Karsten,Jording,F,"1999-11-13",36285,53894,"1999-11-16","2000-11-15"
36285,"1963-11-29",Karsten,Jording,F,"1999-11-13",36285,55334,"2000-11-15","2001-11-15"
36285,"1963-11-29",Karsten,Jording,F,"1999-11-13",36285,55856,"2001-11-15","9999-01-01"
36325,"1959-10-27",Yunming,Vitiello,M,"1999-05-23",36325,46386,"1999-05-23","2000-05-22"
36325,"1959-10-27",Yunming,Vitiello,M,"1999-05-23",36325,48704,"2000-05-22","2001-05-22"
36325,"1959-10-27",Yunming,Vitiello,M,"1999-05-23",36325,53199,"2001-05-22","2002-05-22"
36325,"1959-10-27",Yunming,Vitiello,M,"1999-05-23",36325,52911,"2002-05-22","9999-01-01"
36381,"1952-05-26",Chrisa,Auyong,M,"1999-01-09",36381,60352,"1999-01-09","1999-10-28"
36628,"1963-04-19",Hailing,Welham,M,"1999-08-20",36628,40000,"1999-11-11","2000-11-10"
36628,"1963-04-19",Hailing,Welham,M,"1999-08-20",36628,43681,"2000-11-10","2001-11-10"
36628,"1963-04-19",Hailing,Welham,M,"1999-08-20",36628,46713,"2001-11-10","9999-01-01"
36844,"1965-01-01",Hailing,Levergood,M,"1999-07-21",36844,57007,"2000-01-12","2001-01-11"
36844,"1965-01-01",Hailing,Levergood,M,"1999-07-21",36844,56762,"2001-01-11","2002-01-11"
36844,"1965-01-01",Hailing,Levergood,M,"1999-07-21",36844,60609,"2002-01-11","9999-01-01"
36884,"1959-11-06",Florina,Baak,F,"1999-02-23",36884,40000,"2000-01-01","2000-12-31"
36884,"1959-11-06",Florina,Baak,F,"1999-02-23",36884,43553,"2000-12-31","2001-12-31"
36884,"1959-11-06",Florina,Baak,F,"1999-02-23",36884,44079,"2001-12-31","9999-01-01"
37047,"1961-04-25",Yonghong,Itzigehl,M,"1999-05-15",37047,40000,"1999-05-15","1999-12-02"
37946,"1964-03-19",Padma,Coney,M,"1999-05-14",37946,40000,"1999-05-14","2000-05-13"
37946,"1964-03-19",Padma,Coney,M,"1999-05-14",37946,40581,"2000-05-13","2001-05-13"
37946,"1964-03-19",Padma,Coney,M,"1999-05-14",37946,41634,"2001-05-13","2002-05-13"
37946,"1964-03-19",Padma,Coney,M,"1999-05-14",37946,43675,"2002-05-13","9999-01-01"
38134,"1952-09-05",Hatim,Middleton,F,"1999-08-17",38134,40000,"1999-09-01","2000-08-31"
38134,"1952-09-05",Hatim,Middleton,F,"1999-08-17",38134,41179,"2000-08-31","2001-08-31"
38134,"1952-09-05",Hatim,Middleton,F,"1999-08-17",38134,42797,"2001-08-31","9999-01-01"
38350,"1956-04-11",Rosli,Hartvigsen,M,"1999-06-15",38350,40000,"1999-09-20","2000-09-19"
38350,"1956-04-11",Rosli,Hartvigsen,M,"1999-06-15",38350,44222,"2000-09-19","2001-09-19"
38350,"1956-04-11",Rosli,Hartvigsen,M,"1999-06-15",38350,47935,"2001-09-19","9999-01-01"
38444,"1963-11-30",Luerbio,Sinicrope,M,"1999-08-16",38444,61979,"1999-08-16","1999-11-12"
39225,"1962-12-07",Leif,Preusig,M,"1999-03-29",39225,40000,"1999-05-21","1999-08-12"
39715,"1961-05-13",Mokhtar,Baba,M,"1999-08-22",39715,40000,"1999-08-22","2000-08-21"
39715,"1961-05-13",Mokhtar,Baba,M,"1999-08-22",39715,43892,"2000-08-21","2001-08-21"
39715,"1961-05-13",Mokhtar,Baba,M,"1999-08-22",39715,44514,"2001-08-21","9999-01-01"
39950,"1958-11-26",Along,Cincotta,F,"1999-06-04",39950,40000,"1999-09-27","2000-09-26"
39950,"1958-11-26",Along,Cincotta,F,"1999-06-04",39950,41543,"2000-09-26","2001-09-26"
39950,"1958-11-26",Along,Cincotta,F,"1999-06-04",39950,41092,"2001-09-26","9999-01-01"
40075,"1955-01-18",Geoff,Kropatsch,M,"1999-06-18",40075,64487,"1999-07-07","2000-07-06"
40075,"1955-01-18",Geoff,Kropatsch,M,"1999-06-18",40075,67651,"2000-07-06","2001-07-06"
40075,"1955-01-18",Geoff,Kropatsch,M,"1999-06-18",40075,71844,"2001-07-06","2002-07-06"
40075,"1955-01-18",Geoff,Kropatsch,M,"1999-06-18",40075,74545,"2002-07-06","9999-01-01"
40752,"1953-04-28",Mantis,Verhaegen,M,"1999-04-07",40752,76803,"1999-04-07","2000-04-06"
40752,"1953-04-28",Mantis,Verhaegen,M,"1999-04-07",40752,77927,"2000-04-06","2001-04-06"
40752,"1953-04-28",Mantis,Verhaegen,M,"1999-04-07",40752,81965,"2001-04-06","2002-04-05"
40752,"1953-04-28",Mantis,Verhaegen,M,"1999-04-07",40752,83204,"2002-04-05","9999-01-01"
40793,"1958-07-29",Mori,Brizzi,F,"1999-02-23",40793,40000,"1999-02-23","2000-02-23"
40793,"1958-07-29",Mori,Brizzi,F,"1999-02-23",40793,39909,"2000-02-23","2001-02-22"
40793,"1958-07-29",Mori,Brizzi,F,"1999-02-23",40793,41223,"2001-02-22","2002-02-22"
40793,"1958-07-29",Mori,Brizzi,F,"1999-02-23",40793,42451,"2002-02-22","9999-01-01"
40957,"1964-04-07",Bogdan,Samarati,M,"1999-07-19",40957,81482,"1999-07-19","2000-04-14"
41483,"1959-04-16",Jianhui,Jonsson,M,"1999-02-22",41483,58556,"1999-02-22","2000-02-22"
41483,"1959-04-16",Jianhui,Jonsson,M,"1999-02-22",41483,59798,"2000-02-22","2001-02-21"
41483,"1959-04-16",Jianhui,Jonsson,M,"1999-02-22",41483,59600,"2001-02-21","2002-02-21"
41483,"1959-04-16",Jianhui,Jonsson,M,"1999-02-22",41483,59644,"2002-02-21","9999-01-01"
41658,"1954-08-24",Mart,Hellwagner,F,"1999-06-17",41658,65345,"1999-08-18","2000-08-17"
41658,"1954-08-24",Mart,Hellwagner,F,"1999-06-17",41658,68376,"2000-08-17","2001-08-17"
41658,"1954-08-24",Mart,Hellwagner,F,"1999-06-17",41658,69848,"2001-08-17","9999-01-01"
41787,"1958-06-13",Kamakshi,Frezza,M,"1999-04-03",41787,42994,"1999-04-03","2000-04-02"
41787,"1958-06-13",Kamakshi,Frezza,M,"1999-04-03",41787,45610,"2000-04-02","2001-04-02"
41787,"1958-06-13",Kamakshi,Frezza,M,"1999-04-03",41787,47829,"2001-04-02","2002-04-02"
41787,"1958-06-13",Kamakshi,Frezza,M,"1999-04-03",41787,50823,"2002-04-02","9999-01-01"
41805,"1963-10-18",Gad,Meriste,F,"1999-02-17",41805,43951,"1999-09-15","2000-09-14"
41805,"1963-10-18",Gad,Meriste,F,"1999-02-17",41805,47418,"2000-09-14","2001-07-17"
42568,"1956-06-12",Horward,Sidou,M,"1999-04-07",42568,40000,"1999-05-28","2000-05-27"
